Review novelty to group,Review novelty to history,Semantic-level review novelty to group,Semantic-level review novelty to history,Target-product's area rate,Distance to specialists,Number of words in logarithm scale
6.538623115,133.9641916,1.120924611,1.133468498,0.794732088,1.033608919,2.944438979
6.531567116,133.7653518,0.922178255,1.246456986,0.67644852,0.968733284,2.48490665
6.531567116,133.7633597,0.922444997,1.142814484,1,0.95459509,4.158883083
6.531287869,133.5904392,1.040886459,1.28435547,0.073510802,1.066102129,4.248495242
6.52622165,133.5904392,1.092919625,1.26203624,0.637023926,0.915151174,3.496507561
6.52622165,133.5693353,0.986815271,1.104191959,0.992879,0.856550939,5.940171253
6.524602784,133.5323336,0.593054724,1.140758886,0.72141398,0.79170264,3.496507561
6.523148503,133.5323336,1.346916651,1.224477383,0.764478063,1.015336452,2.995732274
6.516245186,133.5221776,1.254866699,1.39958537,0.247744846,1.130445264,2.302585093
6.515816744,133.5221776,0.997202073,1.128667868,0.735254979,0.895183647,4.204692619
6.514270318,133.4944895,1.278650723,1.511330021,0.244919675,1.209291988,2.995732274
6.513381184,133.4944895,0.981771681,1.21139232,0.537172379,0.873366405,2.944438979
6.512899313,133.4304538,0.879081225,0.892406619,0.992879,0.754301288,6.021023349
6.512873865,133.3898341,0.854859526,1.070023375,0.650532405,0.8343174,3.36729583
6.512873865,133.3416874,1.103221036,1.298724486,0.330069534,0.902599547,3.737669618
6.512674226,133.1899285,1.158423998,1.288180902,0.278739942,0.996043312,3.044522438
6.512665854,133.1899285,1.023790466,1.177104245,0.73469002,0.966562834,3.091042453
6.512665854,133.1256083,0.92229181,1.117950306,0.69371477,0.839479866,2.833213344
6.511464103,133.0771987,0.900084908,1.036821555,0.492293461,0.900609105,3.091042453
6.508480071,133.0771987,1.120718551,1.236291334,0.450879765,0.96569628,4.317488114
6.503030514,132.8824207,0.872120595,1.226881879,0.441439974,0.846205021,2.48490665
6.503030514,132.6936559,1.009640861,1.154367735,0.207689929,0.867639994,4.615120517
6.501081021,132.6709976,0.727222795,0.948487878,1,0.869370715,3.583518938
6.500700187,132.419882,0.954256985,1.069796491,0.139559618,0.822950439,1.098612289
6.495324701,132.3928151,1.183353632,1.426714664,0.335218067,1.000335175,3.951243719
6.495224215,132.3043261,0.975524834,1.005018654,0.257892687,0.889249385,4.143134726
6.493465233,132.2824602,0.770527815,1.006872423,0.98889858,0.810376939,5.703782475
6.493177839,131.9103445,0.901365625,1.183863755,0.052909068,0.9294041,4.290459441
6.492505165,131.9103445,1.013965793,1.41590072,0.252749267,0.882071774,4.343805422
6.492165017,131.8020676,1.190215604,1.046224996,0.983585878,0.991560759,5.666426688
6.491967745,131.7929306,1.262176522,1.343068307,0.245632542,1.10787613,2.397895273
6.491477232,131.6164132,1.00025398,1.357733951,1,0.903135657,3.258096538
6.491406033,131.472152,1.061179461,1.316322726,0.098455215,0.995314188,4.430816799
6.487447041,131.4066803,0.935124326,0.84937349,0.315429688,0.873718911,3.091042453
6.487408483,131.4066803,0.897787379,1.05980817,0.017475713,0.758389864,4.304065093
6.487252107,131.3799724,0.799240631,1.115086058,0.71598951,0.848464581,4.465908119
6.486912114,131.2684829,1.149193855,1.346256592,0.901842436,1.052838111,3.17805383
6.486887753,131.2684829,0.966163771,0.975456634,0.182487488,0.9111458,4.304065093
6.486138741,131.2341472,0.934550243,1.257143935,0.532384993,1.020260909,2.48490665
6.484626636,131.2341472,0.962946565,1.146481503,0.40297379,0.937976938,3.17805383
6.483596452,131.2341472,0.870355777,1.035558309,0.110838412,0.866852026,3.258096538
6.483205239,131.0751389,0.874165919,1.164011365,0.591625046,0.887576257,0.693147181
6.481886038,131.0165098,1.027616703,1.187949733,0.224694281,0.847092813,3.36729583
6.481351383,131.0165098,0.971387262,1.195082448,0.531782928,0.852700494,3.828641396
6.481351383,130.888971,1.086917324,1.339014431,0.766289406,0.979358822,2.833213344
6.481199243,130.8509232,0.959175204,1.131189757,0.102960044,0.87402261,3.295836866
6.481040935,130.7847197,0.972851432,1.137700333,0.856409709,0.820994945,4.356708827
6.481040935,130.7847197,1.044668376,1.332373625,0.28840504,0.994695806,4.043051268
6.478790293,130.7450846,0.9824488,1.069752524,0.299259496,0.834554501,2.564949357
6.478540777,130.7450846,1.161188891,1.084070446,0.099632286,0.946544868,2.995732274
6.478242509,130.7378627,0.938134439,1.017219601,0.992879,0.849150869,1.386294361
6.478242509,130.7378627,1.116026898,1.298821061,0.053341505,0.897201276,1.098612289
6.478110657,130.6785427,0.841292292,1.007481115,0.774948163,0.849484104,4.564348191
6.478110657,130.6785427,0.872253093,1.116866763,1,0.962853529,2.302585093
6.477830071,130.6337868,1.042444002,1.260803203,0.645917339,0.921459321,2.708050201
6.475738211,130.3633767,0.876092384,1.13669484,1,0.909155654,4.204692619
6.475726862,130.2334903,1.007566368,1.204486078,0.701575674,0.960833542,4.007333185
6.468355309,129.9354657,0.74246925,1.158266115,1,0.886589844,2.890371758
6.467667568,129.7767158,0.934783471,1.000948165,0.911808351,0.76842561,1.791759469
6.465445815,129.7324431,1.041710032,1.268362245,0.496654584,1.045990011,3.465735903
6.464104253,129.7324431,1.178303846,1.19086822,0.118451708,0.990197217,2.397895273
6.46399883,129.6895394,0.947395286,1.415131448,0.499757265,1.018688471,0.693147181
6.463782795,129.5542111,1.174554854,1.473985672,0.110429484,1.123429158,2.833213344
6.463782795,129.4989742,0.866123102,1.265088635,0.605422929,0.885365619,4.955827058
6.463505057,129.3910657,0.830629798,1.138078589,0.644153226,0.899761137,2.772588722
6.463505057,129.3487807,1.372275487,1.279819302,0.381042347,1.031530396,4.025351691
6.461900331,129.3235312,1.174565001,1.433639049,0.369331695,1.004368326,3.135494216
6.461900331,129.3144635,1.131757531,1.193040878,0.842331221,0.961827315,3.871201011
6.456380964,129.3003354,0.910321831,1.095787529,0.274018685,0.81314233,1.791759469
6.450708753,129.3003354,1.121267837,1.26752009,0.501913032,0.952247301,5.720311777
6.450260953,129.2278606,1.194124103,1.247037984,0.349672379,0.918474224,3.33220451
6.450214254,129.2278606,1.015735022,1.313639587,0.306292628,0.841708348,3.988984047
6.450203924,129.1286742,0.988205485,1.212562595,0.420337129,0.975492657,3.931825633
6.449995688,129.0213508,1.262954273,1.333400844,0.226943408,1.068635913,3.63758616
6.447493462,128.9409172,0.998415303,1.27814718,0.254207902,0.986963346,2.48490665
6.447493462,128.9409172,1.081058615,1.240378138,0.078139319,0.8865162,2.397895273
6.447393021,128.919136,0.747896414,1.083755775,0.382700371,0.833093026,2.079441542
6.445709548,128.798766,0.98127485,1.247336557,0.473337839,0.885882492,3.433987204
6.442480478,128.798766,1.054255824,1.246599235,1,0.973932666,4.060443011
6.442476374,128.7702269,1.209978498,1.387241466,0.219862974,1.0557681,3.218875825
6.440455945,128.7475591,0.900360636,1.181686652,0.717665973,0.851662053,2.944438979
6.435871358,128.7475591,1.082669885,1.327934646,0.629217752,1.064302292,3.401197382
6.435293847,128.7306673,1.039756379,1.162691053,0.144771811,0.914056812,3.218875825
6.428073204,128.6724326,0.810297386,1.068112161,1,0.889136832,3.33220451
6.427237551,128.5149783,1.025102095,1.097347497,0.126408999,0.86088268,1.098612289
6.426544101,128.3904966,0.838900184,1.188958796,0.167863582,0.941564579,4.812184355
6.425384413,128.3904966,1.209686819,1.331400633,0.236525079,1.031773248,3.912023005
6.424135797,128.3785309,1.084872557,1.195161267,0.750580977,0.79981029,1.791759469
6.424135797,128.3393855,0.904158821,1.028939489,1,0.919559699,0
6.423392985,128.3218359,0.76901101,0.949123516,1,0.86663051,3.258096538
6.421868567,128.3218359,1.153606598,1.350665791,0.98756972,1.179079841,1.945910149
6.421868567,128.1131211,1.159698583,1.380605502,0.192509061,1.075158338,3.912023005
6.420838656,128.1131211,1.185664752,1.08565658,0.415382983,1.022947539,2.995732274
6.420607388,128.1040405,0.899838255,1.272593614,0.578013393,0.95238955,4.025351691
6.420433029,128.1040405,1.134322224,1.170703204,0.13703377,0.977209606,4.634728988
6.420322845,128.0854634,0.860950983,1.175550771,0.712194293,0.908635725,3.63758616
6.41751737,128.0854634,0.966419351,1.149361373,0.506601104,0.871990608,4.682131227
6.416265653,127.6756928,1.030923064,1.054247781,0.294491899,0.821981223,2.48490665
6.41624559,127.6756928,1.01510347,1.289432208,0.430853075,0.917251528,4.189654742
6.416214653,127.3043134,0.765795103,1.089524917,0.727315685,0.903505798,1.945910149
6.415013813,127.265644,0.658332067,0.838766406,0.992879,0.761580837,2.708050201
6.413268782,127.2464948,1.026429724,0.965985362,0.992879,0.827436486,3.044522438
6.413189625,127.2177478,0.83154561,1.009000001,0.992879,0.842170163,3.970291914
6.413013183,127.2177478,0.92061267,1.202182786,0.990165922,1.000370641,3.33220451
6.412914736,127.1841543,0.982050765,1.235188424,1,0.982270365,1.791759469
6.412694355,127.1653817,1.002980915,1.076590715,0.62786382,0.860731915,1.098612289
6.412694355,127.1072404,1.263676236,1.321439282,0.428081551,1.169266991,1.386294361
6.409986041,126.9887354,0.836938043,1.170107807,0.869971133,0.966306552,4.094344562
6.405007466,126.9887354,0.743933035,1.129348713,1,0.945507592,3.36729583
6.400467059,126.9583904,1.127984846,1.330637224,0.562739446,1.076385311,4.189654742
6.400232129,126.9272924,0.956502362,1.362706519,0.565673112,0.982796909,4.143134726
6.400214696,126.9272924,1.09242759,0.967424397,0.307880608,0.833436397,2.995732274
6.400214696,126.8789142,1.197221688,1.106556058,0.279050587,0.968875968,3.36729583
6.397453398,126.861455,1.152579228,1.452716946,0.602344986,1.190225475,3.871201011
6.397453398,126.8613008,0.995584568,1.160145543,0.440080302,0.882432651,5.411646052
6.393317778,126.7446902,1.037776745,1.241359676,0.341768237,0.978920249,4.248495242
6.393317778,126.6362993,0.501106771,1.161413919,0.602922256,0.834314107,1.098612289
6.385492588,126.5965427,1.131417983,1.181572537,0.86328125,0.92392596,2.944438979
6.384494012,126.5965427,1.101640881,1.262679366,0.116563485,0.846819209,2.995732274
6.384494012,126.5337795,0.877588885,1.139843027,0.904693604,0.860692019,2.397895273
6.38407832,126.4535895,1.130101086,1.160868251,0.127062183,0.936369456,3.688879454
6.381272523,126.4535895,1.042580038,1.431960035,0.604142499,1.006520704,4.418840608
6.381186189,126.4208473,0.953027939,0.958977264,0.340222425,0.794902407,2.833213344
6.381047225,126.3603028,1.274985268,1.137875093,0.112719941,0.963386447,3.433987204
6.380947476,126.3603028,0.882952171,1.259795102,0.356779746,0.841120317,4.820281566
6.379132245,126.2376254,0.986544111,1.136617261,0.441967559,0.887100024,2.833213344
6.379077846,126.2376254,0.874251502,1.134280178,1,0.893078067,3.737669618
6.378724106,126.2192849,0.881506954,0.876045777,0.897422525,0.820830349,0
6.378724106,126.2192849,0.894346523,1.072184944,0.986031599,0.991622199,3.931825633
6.376042631,126.0613339,1.072745974,1.188601816,0.942984342,1.045885989,5.111987788
6.374990988,125.9387781,1.191574113,1.481596043,0.849146065,1.198743252,1.386294361
6.374920015,125.7613382,1.017574025,1.187313439,0.75612571,0.937909591,3.871201011
6.37368305,125.7613382,0.951813773,1.334443642,0.768919086,1.014897852,2.48490665
6.367905541,125.7577163,0.93471859,0.985305548,0.102238361,0.929483923,2.48490665
6.367801801,125.6611499,1.030739357,1.244425241,0.211455622,0.827358132,2.564949357
6.366740207,125.6611499,0.890182908,1.115930311,0.179286565,0.869370057,3.761200116
6.36666096,125.6040251,1.12687544,1.363094547,0.058767368,1.063334083,2.63905733
6.363642313,125.5291639,0.961315213,1.007611677,0.827821212,0.845174323,5.370638028
6.362111484,125.5291639,0.97789653,1.110848127,0.163928955,0.85067459,5.438079309
6.360892736,125.5002416,1.116710292,1.362785788,0.69007859,1.006468638,4.077537444
6.360892736,125.4055965,1.331495082,1.17119127,0.007781475,1.012552192,4.077537444
6.36063232,125.4055965,0.996731006,1.411855745,0.31503448,0.874985548,1.945910149
6.358228737,125.3425827,1.002515023,1.104784905,0.387451888,0.904790186,4.248495242
6.356873396,125.3425827,1.126115622,1.068193197,0.147068594,0.95260745,2.564949357
6.356845573,125.2328983,0.870205042,1.160367801,0.869046119,0.87090304,4.007333185
6.355607515,125.2328983,0.993943924,1.063185041,0.832667018,0.939931054,5.697093487
6.347870804,125.0316396,1.092612502,1.316980835,0.292165231,1.011712656,4.615120517
6.347829463,125.0316396,0.854029863,1.031463863,1,0.98336695,3.433987204
6.342579113,125.0200914,0.929188765,1.00282909,0.785493545,0.851204775,2.197224577
6.342579113,124.9932552,1.008514787,1.177857255,0.987485379,1.028069553,2.397895273
6.340345803,124.9932552,0.770304335,0.884621736,0.992879,0.781823525,2.197224577
6.339861304,124.9669249,0.880048629,1.212442465,0.445435057,1.001489975,3.555348061
6.338492046,124.9225011,0.871796881,1.103564551,0.992879,0.803321816,5.164785974
6.338126199,124.9225011,0.974241584,1.169979752,0.943493975,0.87990832,2.079441542
6.337114737,124.8400723,0.875243841,1.033632553,0.919882029,0.822317248,2.197224577
6.335190415,124.8400723,0.884834168,0.905669229,0.2162817,0.78985297,3.663561646
6.335154836,124.8354186,1.330466731,1.123358781,0.429866925,1.068904843,3.663561646
6.334207931,124.7451321,0.740277486,1.034334857,0.992879,0.812726822,2.302585093
6.333093494,124.7042288,0.961184929,1.061219933,0.018119352,0.914737019,3.33220451
6.331305307,124.5275822,0.982560847,1.064917027,0.80719907,0.931318546,3.295836866
6.331305307,124.5226576,1.075340852,1.184057592,0.654737617,0.842903191,3.931825633
6.33047333,124.4079311,0.827750239,1.275928913,0.659147544,1.030158484,3.401197382
6.330470586,124.3746692,0.961043675,1.07751629,0.675672425,0.878200535,3.135494216
6.324682819,124.3461351,0.752833895,1.298706773,0.39254999,0.823107461,2.772588722
6.322897789,124.3461351,1.326989782,1.225143929,0.138285621,1.032863951,2.772588722
6.321315646,124.2624182,1.174302366,1.426730677,0.656799213,1.163292749,2.079441542
6.321315646,124.2624182,1.077776384,1.386893687,0.085971866,0.953698024,3.970291914
6.320036441,124.0644722,1.141967044,1.259651693,0.912674683,1.010888303,3.713572067
6.319680311,124.0526744,0.873732204,1.230671705,0.574104487,0.832902548,2.302585093
6.316826533,124.0526744,0.999838313,1.173493711,1,0.93064928,4.219507705
6.316314925,123.9134314,0.957322831,1.186189359,0.350925761,0.844344148,3.17805383
6.315803696,123.8338871,0.841123852,1.078204946,0.925042385,0.889354968,4.454347296
6.315617169,123.8338871,0.727894664,1.097617017,0.992879,0.849564683,2.564949357
6.315456126,123.7803661,0.957075267,1.035398306,0.338933008,0.848973584,2.302585093
6.315408756,123.7803661,0.799837876,1.365020324,0.382697947,0.899236284,3.931825633
6.31526445,123.7504858,0.665704742,1.145764905,0.566344474,0.779971377,4.060443011
6.314638292,123.7359221,0.94195842,1.042358384,0.380936698,0.908022883,3.135494216
6.314638292,123.5734405,1.120614099,1.292435714,0.580905325,1.025585275,4.753590191
6.313938141,123.5528909,0.945956373,0.906616595,0.586685724,0.81086136,2.772588722
6.312617799,123.5491124,1.035514146,1.290564303,0.146490103,0.931793272,4.304065093
6.310770114,123.2393499,1.0139773,1.248985153,0.704753796,0.993406048,4.158883083
6.310770114,123.2393499,0.959570991,1.048102315,0.789305925,0.886897978,4.110873864
6.310664944,123.0601977,1.00904205,1.293720665,0.34638185,0.918719251,3.33220451
6.309911418,123.0494028,0.871288258,1.016734709,1,0.887240324,4.753590191
6.306268662,123.0168786,1.032523768,1.259345846,0.20973987,0.916661929,3.218875825
6.306268662,122.9145043,0.948823235,1.188065646,0.975175996,0.939099687,5.093750201
6.304498689,122.8521673,1.188521818,1.075711836,0.107451798,0.872818249,3.295836866
6.304495331,122.8521673,0.928715504,1.175125658,0.158072201,0.908875795,3.135494216
6.30163088,122.8455609,0.712069942,1.089281178,0.891418457,0.875774864,3.36729583
6.30163088,122.7727961,1.019686967,1.102452067,0.992879,0.85453734,3.295836866
6.300627079,122.7727961,1.076326128,1.154004616,0.296247823,0.868070298,2.564949357
6.297958807,122.7535749,0.895714981,1.184837345,0.516242188,0.945510649,2.302585093
6.296407386,122.6622375,0.890932849,1.176533988,0.828503024,0.873062615,3.784189634
6.295917681,122.5358127,0.997272708,1.507136826,0.992322349,1.15053333,4.276666119
6.295228142,122.5358127,1.309826701,1.182891671,0.00104,1.006681288,2.890371758
6.295222769,122.4839128,1.177054261,1.178755606,0.996509967,1.04814502,4.691347882
6.293101981,122.4839128,0.899884521,1.096495272,1,0.871099443,3.295836866
6.291141257,122.4537126,0.854620223,1.226904672,1,0.858775769,2.63905733
6.291131375,122.4537126,1.12242293,1.323692038,0.716306986,0.989030011,3.433987204
6.290158889,122.4181615,0.94518548,1.100609805,1,0.931590569,2.890371758
6.288972781,122.4047206,0.99443178,1.295427367,0.813375897,1.001781326,2.397895273
6.288972781,122.4047206,0.891378994,1.066431199,0.469535301,0.83429122,0.693147181
6.288217228,122.2299753,1.003614487,0.964371566,0.992879,0.828186095,2.944438979
6.287673331,122.2032546,0.754994819,1.049916128,0.749390165,0.837605633,5.446737372
6.28745016,122.2032546,1.200286595,1.374454798,0.416419,1.147470064,4.553876892
6.286271147,122.1737499,0.952897765,0.963003307,0.339336407,0.858102788,3.583518938
6.286271147,122.1737499,1.186479358,1.311193358,0.843188616,1.018008308,3.433987204
6.285749658,122.1299102,0.840686607,1.047396878,0.992879,0.853492913,3.091042453
6.284385709,121.9537174,1.043806765,1.237507339,0.308360861,1.033397916,2.48490665
6.284225528,121.9537174,0.8712253,1.080822343,0.79553698,0.780547041,2.302585093
6.284197585,121.9075885,0.907473936,0.945538811,0.0903022,0.803949287,3.401197382
6.282019614,121.9075885,1.117166041,1.117497059,0.552167234,0.804551824,3.091042453
6.277679062,121.8608374,0.937023313,1.263240645,0.783707157,0.863707282,4.143134726
6.277679062,121.8006896,0.905134019,1.050745702,0.16647334,0.779096986,4.234106505
6.274127179,121.7525814,1.037907721,1.137895399,0.823239036,1.012854788,3.737669618
6.273594159,121.6831664,0.918550553,1.217126498,1,0.920830203,2.833213344
6.273504759,121.657347,1.023670208,1.271658984,0.565524194,0.980519713,4.394449155
6.27324637,121.657347,1.043068777,1.243435727,0.8673221,0.928143383,3.295836866
6.271572713,121.5347033,1.22221183,1.269557398,0.110615034,0.941850198,3.988984047
6.267617817,121.4558091,0.922964157,1.368974997,1,0.88389763,5.308267697
6.266786424,121.2891073,0.980018553,1.067304627,0.696943539,0.845337391,2.079441542
6.265609408,121.0777861,1.157446003,1.215480441,0.562452688,1.036957353,3.218875825
6.262615494,121.0777861,1.443673075,1.491729702,0.339664734,1.207737518,3.044522438
6.262538091,120.8472659,0.918614222,1.201309094,0.370944831,0.892963085,3.688879454
6.262068898,120.8472659,1.167380775,1.374745747,0.119472828,0.947417121,3.80666249
6.262068898,120.8430944,0.849886755,1.181063605,0.385160832,0.881099904,4.343805422
6.261060813,120.7049111,1.052544018,1.16419955,0.413020833,0.944760614,2.833213344
6.261033267,120.5817439,0.9021064,1.218232703,1,0.918853817,5.480638923
6.258383688,120.5356221,1.071864419,1.266736526,0.394943338,0.976940765,4.510859507
6.256673016,120.4167212,1.251113011,1.443586884,0.184164242,1.140459098,2.833213344
6.254168254,120.4167212,1.101482288,1.249927809,0.58427006,1.048330353,3.218875825
6.253674744,120.39366,0.858788753,0.962795704,0.992879,0.854436404,2.197224577
6.249794004,120.1734865,0.964519106,1.065078492,0.116428588,0.871636576,3.555348061
6.24657584,120.1734865,1.10216538,1.174102129,0.598002772,0.877007013,2.48490665
6.244216202,120.1703021,0.984372614,0.995364393,1,0.920041623,5.030437921
6.244127128,120.1703021,1.061306264,1.209292818,0.549796096,0.960111071,3.526360525
6.240718045,120.0539952,0.912702282,0.960577987,0.675964355,0.874651069,4.521788577
6.238385496,120.0129365,0.851372378,1.114008638,1,0.861806172,4.060443011
6.233762125,119.9151343,1.151852143,1.305469906,0.27251535,0.934734784,4.465908119
6.23372673,119.7192175,0.846432706,1.037115602,0.388005019,0.788532696,4.317488114
6.231466406,119.6859855,0.886260878,0.998946046,0.220803583,0.793221997,3.663561646
6.229021119,119.6680173,0.918679465,0.94964944,1,0.944501778,4.9698133
6.226754556,119.6680173,0.812002649,1.193131516,0.337591202,0.853382608,5.049856007
6.220978925,119.5089773,1.043730407,1.252718871,0.826207524,1.02475221,4.882801923
6.2205689,119.407255,1.161790106,1.331316228,0.522455376,1.002068289,2.48490665
6.218200727,119.3263344,1.067572246,1.339553556,0.895896958,1.022612509,2.63905733
6.218135152,119.0735694,0.81442564,0.984779917,0.942254845,0.808452946,1.609437912
6.217826991,118.9725963,0.810376201,1.187665775,0.16279924,0.853624984,4.290459441
6.217164768,118.8857721,1.048334058,1.238738782,0.667618851,0.960189334,4.454347296
6.215448289,118.7784014,0.80860289,1.093016637,0.583377866,0.812376433,3.044522438
6.215443543,118.6914916,1.231561586,1.391609211,0.027408427,0.990098309,3.850147602
6.213939821,118.6914916,0.931582504,1.278119879,1,0.922790402,3.970291914
6.210338606,118.5816811,0.975089996,1.206601065,0.557402401,0.881357346,3.713572067
6.210275218,118.5379977,1.044613733,1.383418784,0.108648998,0.997080593,5.560681631
6.206263802,118.4963447,1.026177369,1.132230639,0.680940934,0.910429833,2.708050201
6.206263802,118.4025136,0.896307578,1.047746495,1,0.91945774,4.007333185
6.205740663,118.1863415,1.152872835,1.086826631,0.801737586,1.046787935,3.496507561
6.198713387,118.0861182,0.988782047,1.176505689,0.809209999,1.004351519,2.397895273
6.197941449,118.0861182,0.903431023,1.271808583,1,0.952925186,4.844187086
6.194726965,118.0601392,0.965211369,1.076798253,0.811755407,0.906914121,2.397895273
6.194126831,118.0550693,1.000306349,1.333212975,0.419960783,1.007121148,3.583518938
6.194085024,118.0550693,0.957636456,1.06111662,1,0.944946221,3.496507561
6.188696682,117.9979368,1.009485222,1.102900864,0.561194098,0.928663375,2.63905733
6.188687233,117.9234027,1.028640555,1.302103948,0.574961137,1.03837336,3.610917913
6.186577457,117.9234027,1.032692059,1.140360269,0.489455416,0.921541118,2.564949357
6.186558819,117.8807238,0.921079484,0.969962384,0.178312867,0.860181716,2.995732274
6.186558819,117.8573656,0.916043724,1.107522208,0.214397473,0.831985682,2.708050201
6.180805366,117.8240697,0.874313448,1.155773075,0.345756726,0.771208265,0.693147181
6.180805288,117.8240697,0.945723065,1.216910377,0.852140986,0.899864966,2.564949357
6.180730276,117.7960865,0.924759518,1.074308924,0.063295497,0.770162189,3.465735903
6.179468041,117.7960865,0.899505493,1.280769305,1,0.872960497,5.288267031
6.179468041,117.7586987,0.977748624,1.317226276,0.548536448,0.96880249,2.833213344
6.178071065,117.7586987,0.769347178,1.031405425,0.992879,0.842320307,5.831882477
6.178071065,117.6610738,1.031360655,1.108937374,0.463373541,0.874155097,3.295836866
6.17587303,116.870773,1.183580306,1.197578608,0.505448453,1.153785088,3.931825633
6.175835983,116.8545759,0.816807661,1.047603003,0.080579293,0.895467663,0
6.175208712,116.8545759,0.826367057,0.978161092,1,0.906875115,1.098612289
6.175009165,116.8113948,0.833477579,0.913800506,0.807396719,0.842074624,2.302585093
6.174637452,116.8113948,1.146957281,1.442805048,0.480508011,1.17496535,3.433987204
6.173689267,116.6950052,1.186520662,1.160170471,0.799632858,0.883471947,3.433987204
6.173689267,116.6833563,0.964211495,1.036104427,0.486466879,0.792144513,3.663561646
6.170379316,116.6242981,1.109582627,1.453374748,0.287988568,0.964851073,2.944438979
6.161581585,116.6242981,1.317363246,1.316609329,0.505361157,1.034427327,3.465735903
6.161508307,116.6239163,1.060367871,1.449943452,0.521344866,0.980675681,3.988984047
6.160188486,116.4972656,0.945890226,1.241513996,0.767778592,0.93052637,3.850147602
6.153527977,116.4230164,0.834046887,1.1772482,0.507229574,0.902477703,2.772588722
6.153476996,116.4230164,0.829256697,1.138687571,1,0.921007281,2.995732274
6.153476996,116.4043976,1.034445136,1.189786451,0.29677763,0.895011384,3.401197382
6.153322076,116.4043976,0.892555698,1.06001933,0.786165346,0.835336632,4.682131227
6.15192478,116.1893519,0.859051254,0.980996489,0.992879,0.829950486,5.700443573
6.149524904,116.1643647,1.098561474,1.223756766,0.867774767,1.00131953,3.526360525
6.148330486,116.1643647,0.955783877,1.292281684,0.364266452,1.071245964,3.135494216
6.148238843,116.0468653,1.052931817,1.129423566,0.931107522,0.856783286,2.63905733
6.147745458,116.0009221,1.229974365,1.130574574,0.854159669,1.053193068,2.772588722
6.14642692,115.9880953,1.275748607,1.170543379,0.525213068,0.97897463,2.995732274
6.14642692,115.9880953,1.104854117,1.287283526,0.19216566,0.98925593,4.454347296
6.145772697,115.9463146,1.144476023,1.334033201,1,0.982021935,3.091042453
6.145543224,115.9463146,0.911895021,1.029846664,0.257753375,0.8152229,3.951243719
6.144401373,115.8598575,0.872943291,1.231641084,0.243399062,0.832404862,2.890371758
6.141674658,115.7582237,0.951899927,0.9942167,0.81740702,0.792072495,1.791759469
6.139920799,115.7582237,0.983923186,1.374994367,0.34683147,0.97729529,2.564949357
6.138265011,115.7111425,1.013455468,1.191333918,0.59885516,1.177177612,1.609437912
6.13787925,115.6142831,1.00769118,1.120753214,0.197482106,0.851083719,1.945910149
6.137836887,114.9757836,0.875815819,0.899922484,0.447336005,0.796345998,5.342334252
6.134761643,114.9757836,0.850163218,0.955140088,0.992879,0.842732255,1.098612289
6.131783452,114.943242,0.815763343,1.160534176,1,0.909342455,1.945910149
6.131783452,114.9284334,0.887574696,1.104508202,1,0.877354696,3.044522438
6.131248542,114.9284334,0.992212685,1.267984848,0.804487147,1.054662129,2.63905733
6.131248542,114.8748674,1.005311189,1.313358094,1,0.964955564,3.850147602
6.131238916,114.6980792,1.222893233,1.267876627,0.2210655,1.013752109,3.784189634
6.131069795,114.6980792,1.294291655,1.248746701,0.211260319,1.070382083,2.833213344
6.129862432,114.65056,1.175088681,1.146916665,0.609014423,0.894665953,2.397895273
6.127018987,114.65056,1.182659378,1.4656046,0.123225678,1.061443843,3.610917913
6.126045472,114.0245586,0.905929284,1.409919732,0.120802197,1.003300515,3.850147602
6.125839898,114.0245586,1.057673834,1.154211228,1,0.93701887,2.772588722
6.125839898,113.8020007,0.683657754,1.215874859,0.242186815,0.775166092,2.944438979
6.121994582,113.8020007,0.989346616,1.283327496,0.07066475,0.930664337,4.043051268
6.121968715,113.5009071,0.817956418,1.157752629,0.657363546,0.893606256,2.197224577
6.1190042,113.5009071,1.004872812,1.265404869,0.033300495,0.932778563,3.688879454
6.1190042,113.3974324,0.959226745,1.256868472,0.304574354,0.824601914,3.17805383
6.114635798,113.3974324,1.069426088,1.016917903,0.992879,0.827332524,3.044522438
6.107518218,113.3773682,0.981194346,1.061741158,0.933904379,1.022801536,3.63758616
6.107518218,113.3773682,0.995149279,0.950474711,0.603275064,0.866847596,4.143134726
6.107245305,113.2477621,1.151337699,1.294734343,0.429281702,1.155972687,3.36729583
6.107195069,113.2393225,1.200831267,1.533051562,0.859290698,1.053990574,2.944438979
6.105573225,113.1340193,0.860034046,1.252294285,0.311488593,0.856750128,0.693147181
6.105550259,112.8359363,1.109168475,1.382467518,0.00104,1.026654739,2.944438979
6.101819699,112.8359363,0.880296112,0.969230031,0.713876665,0.796061256,1.386294361
6.09491958,112.7937834,1.10298707,1.228445877,0.985787974,1.106892452,3.295836866
6.09491958,112.6561544,1.046924851,1.146654195,0.822403088,0.971089009,3.891820298
6.089533516,112.6040282,1.086871597,1.258651562,0.647509622,0.948644053,1.386294361
6.08905899,112.6040282,0.897919063,1.177732046,1,0.96594515,3.295836866
6.086712776,112.5862217,1.09661452,1.426384464,0.218437844,0.979201411,3.610917913
6.081751444,112.5862217,1.048902566,1.30647682,0.78640941,1.028370895,3.465735903
6.08083423,112.585305,0.803892142,1.272685841,0.304433656,0.850228907,4.875197323
6.08083423,112.5206829,0.78601756,0.965225927,1,0.873682953,2.833213344
